,Employee_ID,Employee_Name,Age,Gender, MaritalStatus,Hire Date,Department,Position,Education,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,Annual_Income,RelationshipSatisfaction,Working_hrs_perday,TotalWorkingYearsexperience,TrainingTimeinmonths,WorkLifeBalance,Behaviourial_Competence,OntimeDelivery,TicketSolvingManagements,Project_evlaution,Working_from_home,Psycho-social_indicators,overtime,PercentSalaryHike,Netconnectivity,PerformanceRating
3220,4220,Tammy Martinez,48,male,Single,04-10-1999,Sales,Sales Executive,Life Sciences,Medium,Very_High,3,High,22,Very_High,10,17,3,Best,poor,Outstanding,good,9,Yes,Outstanding,0,15,Good,Outstanding
3221,4221,Kyle Farmer,57,Female,Divorsed,25-08-2001,Sales,Sales Representative,Technical Degree,Very_High,Very_High,2,Low,25,Low,9,23,5,Best,Verygood,Satisfactory,satistfactory,14,No,Outstanding,1,15,Poor,low
3222,4222,Joseph Sanders,51,male,Married,10-12-1997,Sales,Sales Executive,Medical,Very_High,Low,2,Very_High,12,Medium,9,8,2,Good,Verygood,Good,Excellent,8,Yes,good,0,12,Good,good
3223,4223,Jacqueline Walsh,24,male,Married,04-12-1998,Sales,Sales Executive,Medical,Low,Low,1,Medium,25,Very_High,10,22,2,Good,poor,Excellent,poor,11,No,low,0,6,Poor,Excellent
3224,4224,Emily Alvarez,40,male,Single,04-09-2001,Sales,Sales Representative,Medical,Medium,Very_High,3,High,25,Medium,8,21,6,Good,Verygood,Good,satistfactory,14,No,Outstanding,0,10,Poor,good
3225,4225,George Anderson,53,Female,Divorsed,31-07-1993,Sales,Sales Executive,Marketing,Medium,Medium,3,Very_High,20,High,10,13,4,Bad,good,Good,Excellent,9,Yes,good,0,10,Good,good
3226,4226,Sara Myers,57,Female,Divorsed,24-11-2008,Sales,Sales Executive,Marketing,Medium,Medium,4,Very_High,25,Very_High,8,21,3,Bad,Excellent,Good,poor,12,Yes,low,1,10,Good,good
3227,4227,Steven Curry,26,male,Single,06-08-1994,Sales,Sales Representative,Life Sciences,Medium,Medium,1,Very_High,6,Low,9,1,1,Good,poor,Outstanding,poor,7,No,good,0,8,Poor,Outstanding
3228,4228,Allison Underwood,26,Female,Married,13-09-2003,Sales,Sales Executive,Life Sciences,High,Medium,1,Very_High,6,Medium,8,3,6,Bad,Excellent,Good,fair,11,Yes,good,0,1,Good,good
3229,4229,Christopher Parks,45,Female,Divorsed,15-05-1998,Sales,Sales Executive,Life Sciences,High,Very_High,1,Medium,12,High,8,9,3,Good,poor,Good,satistfactory,8,No,low,0,3,Poor,good
3230,4230,Jennifer Robinson,58,Female,Married,31-08-2017,Sales,Sales Executive,Marketing,High,Medium,1,High,12,Very_High,9,6,6,Best,Verygood,Excellent,good,6,No,Excellent,0,5,Poor,Excellent
3231,4231,Emily Carlson,45,male,Married,21-08-2021,Sales,Sales Representative,Technical Degree,Low,Low,1,High,22,Medium,10,18,3,Good,In-adequate,Excellent,Excellent,5,Yes,good,1,3,Good,Excellent
3232,4232,Erin Greer,38,male,Divorsed,13-10-2001,Sales,Sales Executive,Medical,Very_High,Medium,4,Very_High,22,Medium,9,19,3,Better,good,Excellent,poor,9,Yes,good,0,2,Good,Excellent
3233,4233,Kevin Molina DDS,35,male,Single,03-07-1994,Sales,Sales Executive,Marketing,High,High,5,Medium,20,Low,10,13,1,Good,Verygood,Excellent,good,14,No,good,1,1,Poor,Excellent
3234,4234,Terri Armstrong,32,male,Single,20-01-1993,Sales,Sales Executive,Life Sciences,Very_High,Low,2,Medium,12,Medium,8,6,3,Good,Satisfactory,Satisfactory,poor,12,Yes,good,0,3,Good,low
3235,4235,Trevor Robinson,30,Female,Divorsed,04-09-2012,Sales,Sales Executive,Technical Degree,High,High,5,High,6,Low,9,4,3,Best,Satisfactory,Satisfactory,fair,9,No,low,0,13,Poor,low
3236,4236,John Mcfarland,23,male,Divorsed,26-12-2013,Sales,Sales Executive,Marketing,High,High,4,Medium,22,Medium,8,20,6,Good,Excellent,Satisfactory,satistfactory,4,No,low,0,9,Poor,low
3237,4237,Philip Smith,37,Female,Divorsed,17-03-2016,Sales,Sales Representative,Technical Degree,High,High,3,Low,12,Low,8,10,4,Bad,Excellent,Excellent,Excellent,10,Yes,Excellent,0,7,Good,Excellent
3238,4238,Courtney Lambert,44,Female,Married,13-06-2019,Sales,Sales Representative,Marketing,Low,Low,1,High,6,Very_High,10,3,5,Better,Excellent,Excellent,Excellent,4,No,low,0,9,Poor,Excellent
3239,4239,Megan Thompson,45,male,Married,06-06-1999,Sales,Manager,Life Sciences,Low,Very_High,2,Very_High,6,Low,10,5,1,Good,Verygood,Satisfactory,satistfactory,12,No,low,1,8,Poor,low
3240,4240,Derek Ward,51,Female,Divorsed,19-05-1997,Human Resources,Human Resources,Technical Degree,High,High,4,Very_High,12,High,8,7,5,Good,Satisfactory,Satisfactory,fair,10,No,low,0,10,Poor,low
3241,4241,Antonio Powell,35,male,Divorsed,05-02-2003,Sales,Sales Executive,Other,High,High,1,Medium,25,High,10,22,3,Good,Excellent,Outstanding,satistfactory,13,Yes,Excellent,1,4,Good,Outstanding
3242,4242,David Haynes,43,male,Divorsed,13-07-1996,Sales,Manager,Marketing,Low,Very_High,3,Very_High,25,High,9,24,3,Bad,In-adequate,Outstanding,satistfactory,4,No,good,1,7,Poor,Outstanding
3243,4243,Lauren Carter,23,Female,Divorsed,19-12-2012,Sales,Sales Executive,Marketing,Medium,Low,5,Very_High,25,Very_High,9,22,5,Better,good,Satisfactory,satistfactory,12,Yes,low,0,8,Good,low
3244,4244,Colleen Hernandez,22,Female,Single,06-07-2002,Sales,Sales Representative,Marketing,Very_High,Low,3,Very_High,20,Low,9,11,1,Best,In-adequate,Good,fair,11,Yes,Excellent,1,1,Good,good
3245,4245,Jose Meza,40,male,Divorsed,18-05-2004,Human Resources,Human Resources,Human Resources,Very_High,Low,5,High,6,Low,10,5,5,Good,good,Good,good,8,No,Outstanding,1,8,Poor,good
3246,4246,Gabriel Schroeder,35,male,Single,09-01-2022,Sales,Sales Executive,Medical,Very_High,High,4,Very_High,22,High,8,16,2,Better,In-adequate,Satisfactory,good,4,No,low,0,12,Poor,low
3247,4247,Erik Williams,39,male,Single,11-10-1996,Sales,Sales Executive,Marketing,High,Low,4,Low,25,Very_High,10,22,1,Better,Satisfactory,Excellent,satistfactory,12,No,low,0,4,Poor,Excellent
3248,4248,Amanda Sellers,32,Female,Single,07-03-1996,Sales,Manager,Life Sciences,High,High,1,High,6,High,10,1,3,Bad,In-adequate,Satisfactory,poor,5,Yes,Excellent,1,1,Good,low
3249,4249,James Kim,49,male,Divorsed,31-08-2009,Sales,Sales Executive,Life Sciences,High,Low,2,Low,22,Very_High,9,20,1,Good,In-adequate,Satisfactory,good,10,No,good,1,14,Poor,low
3250,4250,Gregory Williams,43,male,Divorsed,28-02-2003,Sales,Sales Executive,Marketing,Medium,Medium,3,Low,22,Low,9,18,6,Better,In-adequate,Outstanding,fair,10,Yes,low,0,13,Good,Outstanding
3251,4251,Lauren Floyd,53,male,Divorsed,16-04-2020,Sales,Sales Executive,Life Sciences,High,Very_High,1,High,12,Low,9,10,5,Best,good,Outstanding,fair,14,No,Excellent,1,8,Poor,Outstanding
3252,4252,Elizabeth Delgado,23,male,Married,12-11-2021,Sales,Sales Executive,Other,Low,Low,3,Medium,25,Low,9,25,5,Better,Satisfactory,Excellent,satistfactory,5,Yes,Excellent,0,4,Good,Excellent
3253,4253,Kelsey Baxter,44,male,Married,01-10-2020,Sales,Manager,Life Sciences,Very_High,Low,4,High,22,Very_High,8,18,4,Best,Excellent,Good,satistfactory,11,Yes,Outstanding,0,9,Good,good
3254,4254,Sydney Douglas,32,male,Divorsed,25-06-2011,Sales,Sales Representative,Marketing,Low,Low,1,Medium,22,High,8,16,6,Good,poor,Satisfactory,poor,6,No,Excellent,1,4,Poor,low
3255,4255,Scott White,38,Female,Single,19-10-2007,Sales,Sales Executive,Other,Low,Medium,4,Low,6,Very_High,10,1,1,Bad,good,Satisfactory,satistfactory,12,No,Outstanding,1,5,Poor,low
3256,4256,Michael Taylor,25,male,Single,09-07-1999,Sales,Sales Executive,Medical,High,High,1,High,20,High,8,11,5,Best,poor,Satisfactory,satistfactory,7,No,low,1,15,Poor,low
3257,4257,Brandi Miller,20,male,Divorsed,14-08-2005,Sales,Sales Executive,Life Sciences,Low,High,1,Low,20,Low,8,11,1,Good,Satisfactory,Excellent,Excellent,12,Yes,good,1,10,Good,Excellent
3258,4258,Gina Nelson,60,Female,Married,12-11-2015,Sales,Manager,Life Sciences,Medium,Low,5,Low,20,Very_High,8,14,5,Better,Verygood,Outstanding,poor,10,No,Outstanding,0,10,Poor,Outstanding
3259,4259,Danielle Rodriguez,59,male,Married,10-09-1992,Sales,Sales Executive,Marketing,High,High,5,Very_High,22,High,8,19,6,Better,Verygood,Satisfactory,satistfactory,5,Yes,Excellent,1,9,Good,low
3260,4260,Christopher Flores,55,male,Single,15-03-2000,Human Resources,Manager,Medical,High,High,2,Very_High,20,Low,10,13,4,Good,good,Satisfactory,satistfactory,8,Yes,Excellent,0,13,Good,low
3261,4261,Anna Payne,43,male,Married,12-11-2011,Sales,Sales Representative,Medical,Low,High,3,Medium,25,Low,10,21,5,Best,good,Outstanding,poor,6,No,good,1,3,Poor,Outstanding
3262,4262,Mary Graham,56,male,Divorsed,13-05-1995,Sales,Sales Executive,Medical,Low,Medium,2,High,6,Very_High,10,3,5,Bad,Verygood,Excellent,Excellent,7,Yes,Outstanding,0,6,Good,Excellent
3263,4263,Beverly Benson,53,male,Married,10-03-1998,Sales,Sales Executive,Medical,Very_High,Medium,3,Very_High,22,Medium,8,16,4,Best,Verygood,Good,poor,11,No,good,0,12,Poor,good
3264,4264,Andrea Molina,49,Female,Married,06-02-2022,Sales,Sales Executive,Marketing,Very_High,Medium,5,High,25,Very_High,10,25,3,Bad,poor,Excellent,good,5,No,Outstanding,1,10,Poor,Excellent
3265,4265,Blake Hanson,39,Female,Single,28-03-2010,Human Resources,Human Resources,Life Sciences,Medium,High,2,Very_High,20,High,10,12,1,Best,Verygood,Good,satistfactory,13,Yes,Outstanding,1,1,Good,good
3266,4266,Steven Adams,36,Female,Married,27-05-2003,Sales,Sales Representative,Technical Degree,High,Low,3,Low,22,Medium,10,19,1,Good,Satisfactory,Good,satistfactory,4,Yes,Outstanding,1,13,Good,good
3267,4267,Wayne Flores,30,male,Married,10-08-2000,Sales,Sales Representative,Marketing,Medium,Medium,2,Medium,22,Medium,10,20,4,Bad,Satisfactory,Good,Excellent,14,No,Excellent,1,5,Poor,good
3268,4268,Sean Roberts,39,Female,Married,07-03-2013,Sales,Sales Representative,Technical Degree,Very_High,Very_High,4,High,12,Very_High,8,7,6,Best,good,Satisfactory,satistfactory,14,No,Outstanding,1,4,Poor,low
3269,4269,Kimberly Smith,25,male,Single,28-11-2010,Sales,Sales Executive,Medical,Very_High,Medium,3,High,6,Low,8,4,5,Better,Satisfactory,Outstanding,satistfactory,14,No,good,1,14,Poor,Outstanding
3270,4270,Mrs. Michele Snyder,30,male,Married,11-05-2021,Human Resources,Human Resources,Medical,High,Very_High,2,Low,12,Very_High,9,6,1,Best,Excellent,Good,satistfactory,10,Yes,low,0,3,Good,good
3271,4271,William Kaufman,58,male,Single,08-05-2004,Sales,Sales Executive,Life Sciences,Medium,High,1,Very_High,22,Medium,9,19,1,Good,good,Satisfactory,good,13,No,Outstanding,1,10,Poor,low
3272,4272,Tonya Hodge,25,Female,Married,11-05-2002,Sales,Sales Executive,Marketing,High,Medium,1,High,25,Low,8,22,6,Bad,Excellent,Satisfactory,Excellent,11,No,Excellent,1,16,Poor,low
3273,4273,Jesse Acosta,55,male,Single,28-05-2011,Sales,Sales Executive,Marketing,Medium,Low,5,Very_High,22,Very_High,10,19,3,Bad,Excellent,Good,fair,9,Yes,Excellent,0,3,Good,good
3274,4274,Vicki Lara,21,Female,Single,15-08-2006,Sales,Sales Executive,Medical,Very_High,Medium,3,Very_High,25,High,10,24,5,Good,Satisfactory,Excellent,poor,10,No,Excellent,1,8,Poor,Excellent
3275,4275,Brandon Gonzalez,31,Female,Married,20-11-2010,Sales,Sales Executive,Life Sciences,Very_High,High,3,High,20,Medium,10,11,3,Better,Excellent,Satisfactory,Excellent,6,No,good,1,6,Poor,low
3276,4276,Kristina Hart,49,male,Married,15-10-2001,Sales,Sales Executive,Marketing,Very_High,Very_High,5,Medium,12,Low,8,6,3,Better,Satisfactory,Satisfactory,Excellent,9,Yes,Excellent,1,14,Good,low
3277,4277,Tina Hess,52,Female,Single,16-01-1995,Sales,Sales Executive,Marketing,Very_High,Very_High,5,High,22,Low,10,19,6,Good,In-adequate,Good,poor,8,Yes,Excellent,0,4,Good,good
3278,4278,Richard Turner III,46,Female,Divorsed,22-01-1996,Sales,Sales Executive,Life Sciences,Medium,Very_High,2,Medium,22,Low,10,18,1,Best,Satisfactory,Outstanding,fair,8,No,Outstanding,0,9,Poor,Outstanding
3279,4279,Carol Grant,29,Female,Single,27-07-1999,Human Resources,Manager,Human Resources,Very_High,High,2,Very_High,22,High,9,17,3,Good,good,Satisfactory,Excellent,12,No,Excellent,1,13,Poor,low
3280,4280,Sherry Moore,21,male,Married,24-05-2014,Sales,Sales Executive,Marketing,High,Very_High,1,Low,25,Medium,9,21,2,Bad,Verygood,Good,poor,5,No,good,0,16,Poor,good
3281,4281,Rhonda Stokes,49,Female,Divorsed,23-06-2021,Sales,Sales Representative,Marketing,High,Low,1,Very_High,12,Medium,8,10,4,Best,Excellent,Excellent,fair,6,Yes,Excellent,0,6,Good,Excellent
3282,4282,April Tyler,60,Female,Single,11-09-2015,Sales,Sales Executive,Medical,Low,High,4,Low,25,Low,9,21,1,Good,Verygood,Satisfactory,good,10,No,good,0,2,Poor,low
3283,4283,Sean Johnson,43,male,Married,24-10-2017,Sales,Sales Executive,Marketing,Very_High,Low,3,Medium,22,Very_High,8,19,1,Best,Verygood,Excellent,poor,8,No,good,0,10,Poor,Excellent
3284,4284,Nicole Tate,52,Female,Divorsed,18-02-2002,Sales,Sales Representative,Life Sciences,Very_High,High,5,Very_High,6,High,9,3,2,Good,In-adequate,Excellent,poor,7,No,Outstanding,0,8,Poor,Excellent
3285,4285,Paul Taylor,20,male,Married,31-07-2003,Human Resources,Human Resources,Human Resources,High,Low,2,Medium,22,Medium,9,18,4,Better,Excellent,Outstanding,fair,7,No,Excellent,1,2,Poor,Outstanding
3286,4286,Tracey Williams,33,Female,Married,07-02-2012,Sales,Sales Representative,Marketing,Medium,Medium,3,Very_High,20,Very_High,8,13,1,Best,poor,Satisfactory,Excellent,8,No,good,1,4,Poor,low
3287,4287,Amy Miller,43,Female,Married,23-02-1994,Sales,Manager,Marketing,High,Very_High,3,Medium,22,High,8,17,5,Bad,Satisfactory,Good,good,10,Yes,good,0,13,Good,good
3288,4288,Vincent Mitchell,57,male,Divorsed,10-08-2018,Sales,Sales Executive,Medical,High,Very_High,1,Medium,20,Very_High,8,12,5,Better,good,Good,satistfactory,8,Yes,low,1,4,Good,good
3289,4289,Hannah Frost,46,male,Married,24-09-1997,Sales,Sales Representative,Technical Degree,Low,Very_High,3,Very_High,25,Medium,8,23,2,Better,Satisfactory,Good,Excellent,5,Yes,Outstanding,1,12,Good,good
3290,4290,Michael Robertson,47,male,Married,30-04-2010,Sales,Sales Executive,Life Sciences,Medium,High,3,High,22,Very_High,9,18,6,Best,Verygood,Outstanding,good,9,Yes,low,0,12,Good,Outstanding
3291,4291,Tammy Miles,59,Female,Married,14-11-2018,Sales,Sales Executive,Other,Medium,High,2,High,22,Low,10,16,3,Good,Verygood,Outstanding,Excellent,8,Yes,low,0,16,Good,Outstanding
3292,4292,Joe Powers,33,Female,Married,14-12-2017,Sales,Sales Executive,Life Sciences,Medium,Medium,5,Very_High,22,Very_High,8,20,5,Best,Verygood,Satisfactory,good,4,Yes,Excellent,1,11,Good,low
3293,4293,Brenda Hamilton,21,Female,Married,29-11-2018,Sales,Sales Executive,Technical Degree,Low,Medium,4,High,22,Low,10,19,2,Best,Satisfactory,Good,good,8,No,Excellent,1,5,Poor,good
3294,4294,Peggy Haynes,22,Female,Married,19-09-1995,Sales,Sales Executive,Marketing,Very_High,Medium,4,High,25,High,8,22,6,Good,poor,Satisfactory,satistfactory,9,Yes,low,0,9,Good,low
3295,4295,Bryan Kennedy,53,male,Married,11-12-2009,Sales,Sales Representative,Life Sciences,High,Very_High,2,Very_High,22,High,10,17,3,Better,poor,Excellent,fair,14,Yes,good,1,6,Good,Excellent
3296,4296,Stephanie Hobbs,30,Female,Single,27-03-2014,Sales,Sales Executive,Life Sciences,High,High,1,High,12,Very_High,8,9,1,Bad,Verygood,Good,good,13,Yes,low,1,7,Good,good
3297,4297,Joshua Flowers,37,male,Married,05-02-2010,Sales,Sales Executive,Marketing,Medium,Very_High,4,Low,12,Low,10,6,6,Better,poor,Satisfactory,Excellent,11,No,Excellent,1,3,Poor,low
3298,4298,William Gonzalez,35,male,Married,26-12-1997,Human Resources,Human Resources,Human Resources,High,Very_High,3,Very_High,25,High,8,22,5,Bad,Satisfactory,Satisfactory,poor,14,Yes,good,1,9,Good,low
3299,4299,Kim Wilson,20,male,Married,21-05-1998,Sales,Sales Executive,Marketing,Medium,Low,3,Very_High,12,High,8,8,2,Good,Verygood,Satisfactory,fair,9,Yes,Outstanding,0,3,Good,low
3300,4300,Michelle Dickerson,24,Female,Divorsed,06-02-2011,Sales,Sales Executive,Medical,Low,High,1,Very_High,22,High,8,17,4,Better,Satisfactory,Satisfactory,satistfactory,8,Yes,low,0,10,Good,low
3301,4301,Ryan Campos,49,male,Married,08-03-2017,Sales,Sales Executive,Marketing,Very_High,Low,3,Low,12,Very_High,10,9,5,Bad,Excellent,Satisfactory,fair,7,No,Excellent,0,14,Poor,low
3302,4302,Glen Holmes,36,Female,Married,29-10-1995,Sales,Manager,Marketing,High,High,5,Low,20,Low,9,12,6,Better,Excellent,Outstanding,Excellent,7,Yes,low,0,12,Good,Outstanding
3303,4303,Jeffrey Dunlap,43,Female,Divorsed,01-05-2008,Sales,Sales Executive,Life Sciences,Medium,High,2,Very_High,22,Very_High,9,20,3,Good,Excellent,Good,good,5,No,low,0,9,Poor,good
3304,4304,Curtis Stevens,48,male,Single,13-02-2019,Sales,Sales Executive,Marketing,Low,High,4,High,6,High,9,1,4,Bad,Verygood,Excellent,Excellent,8,Yes,good,1,4,Good,Excellent
3305,4305,Aaron Smith,24,male,Married,25-05-2013,Sales,Sales Executive,Marketing,Medium,Low,5,High,12,High,10,10,6,Better,poor,Good,Excellent,9,Yes,Excellent,0,16,Good,good
3306,4306,Lisa White,26,male,Single,03-05-2007,Sales,Sales Executive,Marketing,High,Very_High,1,Very_High,6,Very_High,10,3,1,Good,In-adequate,Satisfactory,Excellent,5,Yes,low,1,1,Good,low
3307,4307,Vanessa Reese,41,male,Married,20-11-2005,Human Resources,Human Resources,Medical,Very_High,Low,2,High,20,High,9,15,1,Better,In-adequate,Outstanding,fair,4,Yes,Outstanding,1,2,Good,Outstanding
3308,4308,William Weiss,36,Female,Married,21-01-2001,Human Resources,Human Resources,Life Sciences,Very_High,High,4,Medium,6,Very_High,10,4,2,Good,Verygood,Excellent,poor,8,Yes,Outstanding,0,14,Good,Excellent
3309,4309,Christopher Sims,32,male,Married,22-01-2020,Sales,Sales Executive,Other,Medium,High,2,Very_High,22,Low,9,20,4,Best,Verygood,Outstanding,Excellent,4,No,low,1,15,Poor,Outstanding
3310,4310,April Hutchinson,46,male,Married,02-01-1998,Sales,Sales Executive,Life Sciences,High,Medium,1,Very_High,20,Medium,9,13,6,Best,In-adequate,Satisfactory,Excellent,12,No,good,0,6,Poor,low
3311,4311,Jamie Gomez,23,Female,Single,18-11-2005,Sales,Sales Representative,Marketing,High,Low,2,Very_High,22,Very_High,8,16,4,Best,poor,Satisfactory,satistfactory,6,Yes,low,1,4,Good,low
3312,4312,Brandon Hubbard Jr.,30,male,Divorsed,14-10-1992,Sales,Sales Executive,Marketing,Very_High,High,4,Low,25,Very_High,10,21,5,Better,Verygood,Good,fair,5,No,good,1,5,Poor,good
3313,4313,Kyle Payne,37,Female,Single,09-08-2005,Sales,Sales Representative,Medical,High,Very_High,4,Medium,6,Medium,8,3,1,Good,Verygood,Excellent,Excellent,9,No,Excellent,0,14,Poor,Excellent
3314,4314,Laura Kane,25,Female,Married,07-03-2005,Sales,Sales Executive,Marketing,High,High,1,Medium,20,Medium,8,12,1,Better,Verygood,Outstanding,good,14,Yes,low,0,2,Good,Outstanding
3315,4315,Jeff Lopez,54,male,Married,27-05-1993,Sales,Sales Executive,Medical,High,Very_High,1,High,22,High,8,18,1,Good,Excellent,Satisfactory,fair,12,No,low,0,16,Poor,low
3316,4316,Amy Jones,29,male,Married,14-03-2015,Human Resources,Human Resources,Life Sciences,Medium,Very_High,3,Low,22,Medium,10,18,4,Better,In-adequate,Satisfactory,fair,6,Yes,good,1,2,Good,low
3317,4317,Christopher Hendricks MD,53,male,Married,29-01-1998,Human Resources,Human Resources,Human Resources,Low,High,3,High,12,Low,10,9,5,Better,Satisfactory,Good,Excellent,11,No,low,0,13,Poor,good
3318,4318,Angela Cowan,37,Female,Married,29-12-2014,Sales,Sales Representative,Medical,Low,Low,3,High,6,Low,8,3,1,Good,In-adequate,Good,satistfactory,8,Yes,Excellent,1,10,Good,good
3319,4319,Bonnie Garrett,26,Female,Married,24-07-2021,Sales,Sales Representative,Life Sciences,Medium,Very_High,4,Low,20,Low,10,14,3,Bad,Satisfactory,Satisfactory,good,9,No,good,1,6,Poor,low
3320,4320,Lindsay Smith,59,male,Single,16-09-2021,Sales,Sales Executive,Medical,Very_High,Medium,1,Medium,25,Very_High,10,21,6,Better,Satisfactory,Good,fair,8,Yes,Excellent,0,1,Good,good
3321,4321,Grant Davidson,59,Female,Single,21-10-2014,Sales,Sales Representative,Life Sciences,Low,Very_High,1,Very_High,20,Medium,9,15,1,Good,Excellent,Outstanding,fair,12,Yes,Outstanding,1,6,Good,Outstanding
3322,4322,Caleb Murphy,29,male,Divorsed,18-12-2002,Sales,Sales Executive,Marketing,Medium,Medium,3,High,12,Low,10,10,6,Good,good,Good,satistfactory,8,No,low,1,14,Poor,good
3323,4323,Daniel Suarez,29,male,Single,05-07-1993,Sales,Sales Representative,Marketing,Very_High,Low,2,Low,20,Medium,8,15,2,Bad,Satisfactory,Excellent,poor,11,Yes,good,1,2,Good,Excellent
3324,4324,Melanie Jackson,33,Female,Divorsed,16-11-2002,Sales,Sales Representative,Other,High,Medium,3,Medium,20,High,10,14,2,Better,poor,Satisfactory,Excellent,8,No,low,1,10,Poor,low
3325,4325,Scott Sparks,28,male,Married,11-07-2004,Sales,Sales Executive,Life Sciences,High,High,5,Very_High,22,Medium,8,20,3,Bad,good,Good,good,7,Yes,Outstanding,0,7,Good,good
3326,4326,Joseph Thomas,25,Female,Married,17-06-2008,Sales,Sales Executive,Life Sciences,Low,Low,3,Medium,12,High,8,7,5,Good,Verygood,Excellent,satistfactory,6,Yes,Excellent,1,5,Good,Excellent
3327,4327,Michelle Ware,20,male,Single,22-03-2014,Sales,Sales Representative,Technical Degree,Medium,High,4,High,25,Very_High,8,23,3,Bad,Verygood,Satisfactory,Excellent,11,No,Outstanding,0,10,Poor,low
3328,4328,Matthew Garcia,59,Female,Married,15-05-1994,Sales,Sales Executive,Medical,Very_High,High,3,Low,25,Low,8,24,4,Better,Verygood,Excellent,satistfactory,12,Yes,Excellent,0,2,Good,Excellent
3329,4329,Daniel Moore,23,Female,Married,08-02-1999,Sales,Manager,Medical,High,Medium,2,High,20,Very_High,8,14,2,Bad,Excellent,Outstanding,poor,8,No,Excellent,0,1,Poor,Outstanding
